codigo_secc,mun,prov,pob,renta_med,pobreza_pc,pobreza_menores_pc,pobreza_mayores_pc,precio_alquiler,jubilados_pc,parados_pc,monoparental_pc,extranjeros_pc,estudios_sup_pc,menores_pc,mayores_pc
0306502020,Elche/Elx,Alicante,1887,16450,18.3,NA,NA,5.20833333333333,10.42,13.4,12.389380530973453,5.46,35.13,23.21,10.92
0306502020,Elche/Elx,Alicante,1887,16450,18.3,NA,NA,5.20833333333333,10.42,13.4,11.946902654867255,5.46,35.13,23.21,10.92
0306502021,Elche/Elx,Alicante,2032,17150,13.6,NA,NA,4.95543700485561,9.14,9.53,12.608695652173912,4.4799999999999995,39.45,24.66,9.1
0306502021,Elche/Elx,Alicante,2032,17150,13.6,NA,NA,4.95543700485561,9.14,9.53,12.608695652173912,4.4799999999999995,39.45,24.66,9.1
0306502022,Elche/Elx,Alicante,3300,19250,14,NA,NA,5.76923076923077,6.11,10.22,8.68421052631579,6.2700000000000005,41.3,26.55,5.82
0306502022,Elche/Elx,Alicante,3300,19250,14,NA,NA,5.76923076923077,6.11,10.22,8.421052631578947,6.2700000000000005,41.3,26.55,5.82
0306502023,Elche/Elx,Alicante,1198,21350,11.2,NA,NA,4.7440153765507604,19.71,13.7,NA,4.760000000000001,52.94,14.86,21.95
0306502024,Elche/Elx,Alicante,2654,17850,14.6,15.6,23.4,5.27522935779816,3.7,10.39,11.147540983606556,8.18,39.23,28.64,3.35
0306502024,Elche/Elx,Alicante,2654,17850,14.6,15.6,23.4,5.27522935779816,3.7,10.39,11.147540983606556,8.18,39.23,28.64,3.35
0306502025,Elche/Elx,Alicante,1390,22050,9.9,NA,NA,5.93038278388278,9.07,11.54,NA,5.76,44.01,20.72,10.07
0306502026,Elche/Elx,Alicante,1735,20650,11.1,NA,NA,NA,4.73,7.720000000000001,9.375,8.41,51.39,31.7,4.55
0306502026,Elche/Elx,Alicante,1735,20650,11.1,NA,NA,NA,4.73,7.720000000000001,9.32642487046632,8.41,51.39,31.7,4.55
0306503001,Elche/Elx,Alicante,785,11550,39.7,NA,NA,6.25,15.52,31.17,NA,13.38,10.34,11.34,17.71
0306503002,Elche/Elx,Alicante,1187,12250,34.8,NA,NA,3.95137077113896,15.6,28.31,NA,17.02,19.15,14.66,18.62
0306503003,Elche/Elx,Alicante,1180,11550,36.6,NA,NA,3.6144578313253,19.5,33.269999999999996,NA,18.31,13,12.63,22.71
0306503004,Elche/Elx,Alicante,929,10150,45.4,NA,NA,3.97727272727273,18.75,39.76,NA,25.08,12.01,12.16,23.14
0306503005,Elche/Elx,Alicante,1217,10850,43.7,NA,NA,3.39635854341737,16.81,32.96,NA,28.59,12.32,15.939999999999998,18.32
0306503006,Elche/Elx,Alicante,1194,9450,52.4,NA,NA,4,16.14,35.52,NA,37.44,10.47,14.41,18.76
0306503007,Elche/Elx,Alicante,1455,10850,45.4,NA,NA,3.76246719160105,15.37,36.6,14.444444444444445,31.55,9.98,14.57,18.83
0306503007,Elche/Elx,Alicante,1455,10850,45.4,NA,NA,3.76246719160105,15.37,36.6,15,31.55,9.98,14.57,18.83
0306503008,Elche/Elx,Alicante,1113,11550,41.3,NA,NA,4.03846153846154,14.14,34.13,NA,32.879999999999995,13.93,12.94,18.42
0306503009,Elche/Elx,Alicante,1117,10150,46.8,NA,NA,3.76894725400684,16.6,34.43,NA,31.69,9.6,14.23,19.96
0306503010,Elche/Elx,Alicante,1648,8750,58.8,NA,NA,3.70116383744856,12.34,37.57,12.62135922330097,37.01,8.799999999999999,17.9,15.17
0306503010,Elche/Elx,Alicante,1648,8750,58.8,NA,NA,3.70116383744856,12.34,37.57,12.682926829268292,37.01,8.799999999999999,17.9,15.17
0306503012,Elche/Elx,Alicante,1567,12250,35.1,NA,NA,3.92156862745098,11.96,25.89,11.794871794871796,12.38,12.26,16.21,15
0306503012,Elche/Elx,Alicante,1567,12250,35.1,NA,NA,3.92156862745098,11.96,25.89,11.794871794871796,12.38,12.26,16.21,15
0306503013,Elche/Elx,Alicante,987,10150,47.7,NA,NA,4.16694450001111,13.96,31.81,NA,33.03,9.39,15.81,16.72
0306503014,Elche/Elx,Alicante,1282,11550,41.1,NA,NA,3.31140350877193,13.04,28.249999999999996,NA,23.24,12.19,17.47,16.3
0306503015,Elche/Elx,Alicante,1639,10850,42.4,NA,NA,3.31920903954802,12.42,28.910000000000004,11.518324607329845,28.249999999999996,10.21,16.96,14.28
0306503015,Elche/Elx,Alicante,1639,10850,42.4,NA,NA,3.31920903954802,12.42,28.910000000000004,11.979166666666666,28.249999999999996,10.21,16.96,14.28
0306503016,Elche/Elx,Alicante,1561,11550,35.8,NA,NA,4.14893617021277,14.35,31.61,12.371134020618555,19.54,10.71,17.419999999999998,16.34
0306503016,Elche/Elx,Alicante,1561,11550,35.8,NA,NA,4.14893617021277,14.35,31.61,12.307692307692308,19.54,10.71,17.419999999999998,16.34
0306503017,Elche/Elx,Alicante,1000,9450,53.7,NA,NA,3.94097601695267,18.15,37.81,NA,25.5,6.64,15.7,22.7
0306503018,Elche/Elx,Alicante,948,10850,45.5,NA,NA,3.73134328358209,17.669999999999998,33.33,NA,24.16,6.909999999999999,17.62,19.41
0306503019,Elche/Elx,Alicante,861,12250,33.7,NA,NA,3.51727864583333,15.21,31.03,NA,15.1,12.33,15.21,16.96
0306503020,Elche/Elx,Alicante,1232,12950,27.5,NA,NA,4.18613707165109,16.3,28.52,NA,7.79,12.5,12.34,18.34
0306503021,Elche/Elx,Alicante,1592,9450,53.1,NA,NA,NA,15.97,40.760000000000005,16.25615763546798,28.64,7.69,15.83,18.22
0306503021,Elche/Elx,Alicante,1592,9450,53.1,NA,NA,NA,15.97,40.760000000000005,15.763546798029555,28.64,7.69,15.83,18.22
0306503023,Elche/Elx,Alicante,1150,8750,55.8,NA,NA,4.0329227114747,13.669999999999998,43.45,NA,34.96,7.53,19.22,16.520000000000003
0306503024,Elche/Elx,Alicante,1302,10150,47.4,NA,NA,3.48539953615855,16.900000000000002,35.03,13.636363636363637,17.51,8.540000000000001,17.28,20.43
0306503024,Elche/Elx,Alicante,1302,10150,47.4,NA,NA,3.48539953615855,16.900000000000002,35.03,13.559322033898304,17.51,8.540000000000001,17.28,20.43
0306503025,Elche/Elx,Alicante,1082,9450,55.9,NA,NA,4.06784335355764,11.71,40.67,NA,28.000000000000004,6.890000000000001,19.5,14.14
0306503026,Elche/Elx,Alicante,1085,10150,46,NA,NA,4.3956043956044,17.419999999999998,34.13,NA,25.9,8.260000000000002,18.53,19.63
0306503027,Elche/Elx,Alicante,1486,8750,57.1,NA,NA,5,17.54,56.61000000000001,NA,20.73,6.260000000000001,14.06,21.8
0306503028,Elche/Elx,Alicante,894,10850,42.8,NA,NA,3.46666666666667,12.09,36.36,NA,31.66,10.64,14.88,15.32
0306503029,Elche/Elx,Alicante,1533,10150,46.5,NA,NA,4,14.04,37.14,10.9375,30.01,8.72,15.46,16.7
0306503029,Elche/Elx,Alicante,1533,10150,46.5,NA,NA,4,14.04,37.14,10.416666666666666,30.01,8.72,15.46,16.7
0306503030,Elche/Elx,Alicante,1130,10150,45.7,NA,NA,4.09333333333333,19.45,40.739999999999995,NA,19.03,10.73,15.840000000000002,23.54
0306503031,Elche/Elx,Alicante,1100,13650,26.9,NA,NA,3.92156862745098,11.16,26.950000000000003,NA,10.18,18.6,12,13
0306504001,Elche/Elx,Alicante,1769,14350,25.1,NA,NA,3.31761006289308,21.12,22.49,12.608695652173912,14.249999999999998,18.14,8.99,24.87
0306504001,Elche/Elx,Alicante,1769,14350,25.1,NA,NA,3.31761006289308,21.12,22.49,13.043478260869565,14.249999999999998,18.14,8.99,24.87
0306504002,Elche/Elx,Alicante,2000,12950,32.9,NA,NA,4.18495227038184,17.47,24.83,11.983471074380166,11.45,16.93,17.299999999999997,19.15
0306504002,Elche/Elx,Alicante,2000,12950,32.9,NA,NA,4.18495227038184,17.47,24.83,11.983471074380166,11.45,16.93,17.299999999999997,19.15
0306504003,Elche/Elx,Alicante,1391,12950,31.5,NA,NA,4.25531914893617,16.27,24.89,13.513513513513514,13.23,16.35,12.08,18.91
0306504003,Elche/Elx,Alicante,1391,12950,31.5,NA,NA,4.25531914893617,16.27,24.89,13.440860215053764,13.23,16.35,12.08,18.91
0306504004,Elche/Elx,Alicante,1381,12250,35,NA,NA,3.78151260504202,20.18,28.9,13.40782122905028,20.49,13.56,11.37,23.24
0306504004,Elche/Elx,Alicante,1381,12250,35,NA,NA,3.78151260504202,20.18,28.9,12.849162011173185,20.49,13.56,11.37,23.24
0306504005,Elche/Elx,Alicante,1251,12950,26.3,NA,NA,4.53183798772034,11.81,27.24,NA,9.27,17.43,16.07,13.35
0306504006,Elche/Elx,Alicante,893,11900,39,NA,NA,4.23521959459459,17.2,34.870000000000005,NA,17.919999999999998,13.5,12.09,21.05
0306504007,Elche/Elx,Alicante,665,13650,30.1,NA,NA,3.29899552075651,21.59,27.06,NA,11.73,12.29,9.47,26.02
0306504008,Elche/Elx,Alicante,1477,12950,30,NA,NA,3.44625585361798,20.08,25.88,11.35135135135135,10.22,14.12,13.68,22.34
0306504008,Elche/Elx,Alicante,1477,12950,30,NA,NA,3.44625585361798,20.08,25.88,11.41304347826087,10.22,14.12,13.68,22.34
0306504009,Elche/Elx,Alicante,1787,12950,27.9,NA,NA,3.84615384615385,16.03,26.38,11.46788990825688,8.23,14.43,12.37,18.24
0306504009,Elche/Elx,Alicante,1787,12950,27.9,NA,NA,3.84615384615385,16.03,26.38,11.981566820276498,8.23,14.43,12.37,18.24
0306504010,Elche/Elx,Alicante,1032,11550,40,NA,NA,3.63756613756614,15.71,30,NA,13.28,11.78,13.66,18.6
0306504011,Elche/Elx,Alicante,728,NA,NA,NA,NA,4.6167899974982,18.12,40.63,NA,21.15,6.63,15.11,21.7
0306504012,Elche/Elx,Alicante,1681,12250,34,NA,NA,3.51351351351351,12.89,26.540000000000003,10.471204188481677,15.11,10.92,18.8,14.34
0306504012,Elche/Elx,Alicante,1681,12250,34,NA,NA,3.51351351351351,12.89,26.540000000000003,10.9375,15.11,10.92,18.8,14.34
0306504013,Elche/Elx,Alicante,576,11550,38.8,NA,NA,2.76734049117611,16.97,44.21,NA,15.97,6.0600000000000005,14.06,23.44
0306504014,Elche/Elx,Alicante,1464,12950,23.1,NA,NA,3.98230088495575,22,26.49,9.13978494623656,6.83,10.85,9.36,24.59
0306504014,Elche/Elx,Alicante,1464,12950,23.1,NA,NA,3.98230088495575,22,26.49,9.67741935483871,6.83,10.85,9.36,24.59
0306504015,Elche/Elx,Alicante,1328,12950,29.4,NA,NA,3.33333333333333,15.43,26.27,NA,12.8,14.78,18,16.939999999999998
0306504016,Elche/Elx,Alicante,1007,12950,34,NA,NA,3.40909090909091,18.62,27.98,NA,11.62,12.29,16.78,19.96
0306504017,Elche/Elx,Alicante,1129,10850,43.8,NA,NA,4.30071644042232,19.58,33.61,NA,28.7,10.42,14.97,22.5
0306504018,Elche/Elx,Alicante,1965,12950,28.7,NA,NA,4.33371032449373,14.16,26.35,10.92436974789916,7.380000000000001,14.96,16.64,15.06
0306504018,Elche/Elx,Alicante,1965,12950,28.7,NA,NA,4.33371032449373,14.16,26.35,10.92436974789916,7.380000000000001,14.96,16.64,15.06
0306504019,Elche/Elx,Alicante,2848,13650,25.8,NA,NA,5.47741566609491,9.71,20.32,8.832807570977918,7.62,20.9,26.26,10.78
0306504019,Elche/Elx,Alicante,2848,13650,25.8,NA,NA,5.47741566609491,9.71,20.32,9.119496855345911,7.62,20.9,26.26,10.78
0306504020,Elche/Elx,Alicante,1710,13650,23.2,NA,NA,4.1025641025641,15.3,21.89,11.27450980392157,7.08,15.659999999999998,17.84,16.96
0306504020,Elche/Elx,Alicante,1710,13650,23.2,NA,NA,4.1025641025641,15.3,21.89,11.764705882352942,7.08,15.659999999999998,17.84,16.96
0306504021,Elche/Elx,Alicante,1682,12950,28,NA,NA,3.43486245954693,11.97,25.55,11.27450980392157,7.430000000000001,16.18,18.07,12.43
0306504021,Elche/Elx,Alicante,1682,12950,28,NA,NA,3.43486245954693,11.97,25.55,11.330049261083744,7.430000000000001,16.18,18.07,12.43
0306505001,Elche/Elx,Alicante,1236,16450,24,NA,NA,4.69367627969976,18.57,20.1,13.372093023255816,11.41,33.33,12.86,22.41
0306505001,Elche/Elx,Alicante,1236,16450,24,NA,NA,4.69367627969976,18.57,20.1,13.953488372093023,11.41,33.33,12.86,22.41
0306505002,Elche/Elx,Alicante,1017,19250,18.4,NA,NA,3.96130943837407,22.17,16.03,NA,8.36,38.36,11.31,28.910000000000004
0306505003,Elche/Elx,Alicante,1182,15050,27.9,NA,NA,4.02097902097902,19.96,22.8,NA,15.06,31.069999999999997,10.15,24.03
0306505004,Elche/Elx,Alicante,1284,14350,27.6,NA,NA,4.21267605633803,19.26,24.36,10.919540229885058,12.77,28.9,11.06,23.36
0306505004,Elche/Elx,Alicante,1284,14350,27.6,NA,NA,4.21267605633803,19.26,24.36,11.494252873563218,12.77,28.9,11.06,23.36
0306505005,Elche/Elx,Alicante,1500,16450,23.1,NA,NA,3.6415804024947,20.89,20.549999999999997,12.322274881516588,10.2,32.62,9.07,27.27
0306505005,Elche/Elx,Alicante,1500,16450,23.1,NA,NA,3.6415804024947,20.89,20.549999999999997,12.322274881516588,10.2,32.62,9.07,27.27
0306505006,Elche/Elx,Alicante,989,17850,22.4,NA,NA,4.34372945970138,20.18,19.03,NA,10.52,34.1,7.79,26.69
0306505007,Elche/Elx,Alicante,640,16450,20.1,NA,NA,4.46570330198041,24.87,26.119999999999997,NA,13.28,35.92,9.53,31.56
0306505008,Elche/Elx,Alicante,1451,15050,24.6,NA,NA,4.01785714285714,18.91,20.58,15.053763440860216,14.89,29.03,12.89,23.23
0306505008,Elche/Elx,Alicante,1451,15050,24.6,NA,NA,4.01785714285714,18.91,20.58,15.591397849462366,14.89,29.03,12.89,23.23
0306505009,Elche/Elx,Alicante,936,14350,29.4,NA,NA,3.53595890410959,21.26,23.99,NA,19.34,29.28,12.07,26.71
0306505010,Elche/Elx,Alicante,1050,16450,18.8,NA,NA,3.7905504892182,22.44,23.97,NA,8.1,31.42,8.76,29.43
0306505011,Elche/Elx,Alicante,1161,12950,31.5,NA,NA,4.11710893894859,16.669999999999998,25.82,NA,17.57,24.26,12.659999999999998,20.67
0306505012,Elche/Elx,Alicante,1196,14350,28.6,NA,NA,4.0215053763440904,18.57,26.1,NA,16.97,27.860000000000003,10.87,23.33
0306505013,Elche/Elx,Alicante,1219,11550,36.4,NA,NA,4.3859649122807,20.74,27.56,NA,23.95,23.24,11.4,25.51
0306505014,Elche/Elx,Alicante,901,13650,24.9,NA,NA,4.2045546587369,21.31,20.54,NA,17.09,22.85,13.54,23.64
0306505015,Elche/Elx,Alicante,1406,12950,29.3,NA,NA,4.37578347578348,21.16,22.95,12.935323383084578,17.57,24.1,12.94,25.82
0306505015,Elche/Elx,Alicante,1406,12950,29.3,NA,NA,4.37578347578348,21.16,22.95,12.437810945273633,17.57,24.1,12.94,25.82
0306505016,Elche/Elx,Alicante,1260,13650,28,NA,NA,3.875,17.31,25.55,NA,16.03,25.25,11.98,20.79
0306505018,Elche/Elx,Alicante,1768,11550,41.4,NA,NA,3.4624653452805,18.84,29.630000000000003,12.875536480686696,21.1,19.040000000000003,14.14,22.91
0306505018,Elche/Elx,Alicante,1768,11550,41.4,NA,NA,3.4624653452805,18.84,29.630000000000003,11.965811965811966,21.1,19.040000000000003,14.14,22.91
0306505019,Elche/Elx,Alicante,1138,13650,27.5,NA,NA,3.76597127996382,19.61,24.9,NA,20.47,19.71,9.93,24.08
0306505020,Elche/Elx,Alicante,1097,12250,37.6,NA,NA,4.22233790271271,18.19,27.250000000000004,NA,22.61,20.64,14.31,21.06
0306505021,Elche/Elx,Alicante,1458,12950,33.8,NA,NA,4.09533695305014,16.939999999999998,24.55,14.871794871794872,16.869999999999997,20.74,13.37,20.92
0306505021,Elche/Elx,Alicante,1458,12950,33.8,NA,NA,4.09533695305014,16.939999999999998,24.55,13.846153846153848,16.869999999999997,20.74,13.37,20.92
0306505022,Elche/Elx,Alicante,1375,10850,43.3,NA,NA,4.65686274509804,15.06,32.15,11.731843575418994,24.36,16.17,14.98,17.380000000000003
0306505022,Elche/Elx,Alicante,1375,10850,43.3,NA,NA,4.65686274509804,15.06,32.15,12.359550561797754,24.36,16.17,14.98,17.380000000000003
0306505023,Elche/Elx,Alicante,1215,10150,46.2,NA,NA,4.147946084724,12.05,31.05,NA,25.929999999999996,16.13,15.310000000000002,15.88
0306505024,Elche/Elx,Alicante,879,11550,42.4,NA,NA,3.92327694307892,17.21,31.2,NA,28.44,13.53,13.420000000000002,21.39
0306505025,Elche/Elx,Alicante,1494,12250,32.6,NA,NA,3.96601362263886,17.44,28.860000000000003,14.583333333333334,18.34,15.39,15.19,19.08
0306505025,Elche/Elx,Alicante,1494,12250,32.6,NA,NA,3.96601362263886,17.44,28.860000000000003,14.507772020725389,18.34,15.39,15.19,19.08
0306505026,Elche/Elx,Alicante,1890,13650,28.6,NA,NA,4.27963693232542,11.54,25.2,13.333333333333334,11.75,18.1,16.98,12.22
0306505026,Elche/Elx,Alicante,1890,13650,28.6,NA,NA,4.27963693232542,11.54,25.2,13.333333333333334,11.75,18.1,16.98,12.22
0306505027,Elche/Elx,Alicante,871,14350,30.4,NA,NA,3.73831775700935,19.38,21.95,NA,18.94,27.860000000000003,10.56,25.26
0306505028,Elche/Elx,Alicante,818,15050,25.2,NA,NA,3.50016524693944,21.41,21.3,NA,16.63,32.04,11.49,26.77
0306506001,Elche/Elx,Alicante,1000,15050,27.5,NA,NA,6.02393963049701,18.19,19.25,NA,11.4,29.04,11.5,21.7
0306506002,Elche/Elx,Alicante,789,11550,40.1,NA,NA,5.44442468784574,19.53,29.659999999999997,NA,19.77,17.91,13.69,21.8
0306506003,Elche/Elx,Alicante,1417,12950,32.1,NA,NA,4.14772727272727,17.01,22.94,10.638297872340424,19.83,24.53,14.54,19.34
0306506003,Elche/Elx,Alicante,1417,12950,32.1,NA,NA,4.14772727272727,17.01,22.94,10.638297872340424,19.83,24.53,14.54,19.34
0306506004,Elche/Elx,Alicante,1626,13650,26.7,NA,NA,4.88671822005155,16.99,22.61,14.418604651162791,10.82,25.019999999999996,14.21,21.09
0306506004,Elche/Elx,Alicante,1626,13650,26.7,NA,NA,4.88671822005155,16.99,22.61,14.418604651162791,10.82,25.019999999999996,14.21,21.09
0306506005,Elche/Elx,Alicante,890,12250,37.7,NA,NA,3.85308458766165,16.869999999999997,21.95,NA,22.02,21.22,17.419999999999998,19.44
0306506006,Elche/Elx,Alicante,1308,12950,34.4,NA,NA,4.13793103448276,15.310000000000002,24.84,NA,14.45,19.37,17.130000000000003,18.12
0306506007,Elche/Elx,Alicante,1076,12250,35.7,NA,NA,3.96483465300419,21.64,28.06,NA,17.47,16.42,12.83,26.119999999999997
0306506008,Elche/Elx,Alicante,1446,12950,32.8,NA,NA,4.07464607464607,14.05,26.11,13.372093023255816,13.83,18.57,18.81,14.87
0306506008,Elche/Elx,Alicante,1446,12950,32.8,NA,NA,4.07464607464607,14.05,26.11,13.372093023255816,13.83,18.57,18.81,14.87
0306506009,Elche/Elx,Alicante,2329,14350,25.4,NA,NA,5.27334720295885,9.28,17.61,14.385964912280702,7.3,24.87,20.4,10.09
0306506009,Elche/Elx,Alicante,2329,14350,25.4,NA,NA,5.27334720295885,9.28,17.61,14.035087719298245,7.3,24.87,20.4,10.09
0306506010,Elche/Elx,Alicante,1089,12950,31.3,NA,NA,5.75657894736842,12.740000000000002,27.12,NA,15.06,18.72,17.080000000000002,15.24
0306506011,Elche/Elx,Alicante,1370,13650,24.8,NA,NA,5.01893237848294,18.85,18.99,NA,11.31,22.68,15.989999999999998,23.36
0306506012,Elche/Elx,Alicante,1303,13650,28.3,NA,NA,4.69807391983342,11.62,23.43,12.64367816091954,9.9,21.78,20.72,12.97
0306506012,Elche/Elx,Alicante,1303,13650,28.3,NA,NA,4.69807391983342,11.62,23.43,13.142857142857142,9.9,21.78,20.72,12.97
0306506013,Elche/Elx,Alicante,1116,12250,35.3,NA,NA,4.48158992965453,12.2,29.59,NA,17.740000000000002,13.76,14.07,14.52
0306506014,Elche/Elx,Alicante,1368,12950,30.3,NA,NA,4.65157154673284,12.93,30.35,12.352941176470589,15.57,17.47,16.3,16.520000000000003
0306506014,Elche/Elx,Alicante,1368,12950,30.3,NA,NA,4.65157154673284,12.93,30.35,12.42603550295858,15.57,17.47,16.3,16.520000000000003
0306506015,Elche/Elx,Alicante,2442,13650,25.3,NA,NA,3.90543666859456,9.4,23.93,15,9.99,20.49,18.06,10.57
0306506015,Elche/Elx,Alicante,2442,13650,25.3,NA,NA,3.90543666859456,9.4,23.93,15,9.99,20.49,18.06,10.57
0306506016,Elche/Elx,Alicante,885,12600,31.8,NA,NA,4.33333333333333,13.18,35.14,NA,12.659999999999998,14.73,12.54,15.48
0306506017,Elche/Elx,Alicante,1009,13650,27.6,NA,NA,3.65860525815838,15.7,23.41,NA,10.21,16.74,14.77,18.73
0306506018,Elche/Elx,Alicante,924,12950,31.7,NA,NA,4.19464988947549,14.6,24.04,NA,17.21,18.57,15.48,16.99
0306506019,Elche/Elx,Alicante,1055,12250,33.4,NA,NA,3.50877192982456,17.57,27.200000000000003,NA,20.66,17.91,15.83,18.58
0306506020,Elche/Elx,Alicante,1403,13650,26.4,NA,NA,3.84615384615385,13.95,22.5,NA,10.62,18.13,18.25,15.4
0306506021,Elche/Elx,Alicante,1360,12950,33.5,NA,NA,4.2156862745098,12.91,23.75,NA,12.5,18.95,18.53,14.26
0306506022,Elche/Elx,Alicante,1853,14350,23.3,NA,NA,4.35635123614663,7.380000000000001,20.36,13.461538461538462,6.21,19.86,15.22,8.469999999999999
0306506022,Elche/Elx,Alicante,1853,14350,23.3,NA,NA,4.35635123614663,7.380000000000001,20.36,13.461538461538462,6.21,19.86,15.22,8.469999999999999
0306506023,Elche/Elx,Alicante,830,18550,10.7,NA,NA,NA,3.790000000000001,8.28,NA,10.84,43.6,23.73,3.98
0306507001,Elche/Elx,Alicante,2408,16450,20.2,23.8,18.5,5.5652583721446,17.57,18.45,7.636363636363637,7.6,26.24,15.160000000000002,19.81
0306507001,Elche/Elx,Alicante,2408,16450,20.2,23.8,18.5,5.5652583721446,17.57,18.45,7.636363636363637,7.6,26.24,15.160000000000002,19.81
0306507002,Elche/Elx,Alicante,1223,12250,34.7,NA,NA,NA,15.13,31.28,NA,10.06,13.04,14.06,16.68
0306507003,Elche/Elx,Alicante,1919,16450,18.8,NA,NA,NA,16.619999999999997,18.57,10.69767441860465,8.649999999999999,27.37,14.7,19.54
0306507003,Elche/Elx,Alicante,1919,16450,18.8,NA,NA,NA,16.619999999999997,18.57,10.280373831775702,8.649999999999999,27.37,14.7,19.54
0306507004,Elche/Elx,Alicante,1045,14350,24.3,NA,NA,NA,15.46,24.12,NA,16.17,21.19,11.48,18.76
0306507005,Elche/Elx,Alicante,1427,14350,24.2,NA,NA,4.6195652173913,10.91,19.51,9.793814432989691,14.23,23.99,16.470000000000002,13.59
0306507005,Elche/Elx,Alicante,1427,14350,24.2,NA,NA,4.6195652173913,10.91,19.51,9.793814432989691,14.23,23.99,16.470000000000002,13.59
0306507006,Elche/Elx,Alicante,1748,12950,28.3,NA,NA,4.86957994579946,12.42,23.16,12.598425196850394,18.54,21.44,15.68,14.7
0306507006,Elche/Elx,Alicante,1748,12950,28.3,NA,NA,4.86957994579946,12.42,23.16,12.598425196850394,18.54,21.44,15.68,14.7
0306507007,Elche/Elx,Alicante,1839,15750,18.8,NA,NA,NA,16.99,17.75,7.964601769911504,11.96,30.459999999999997,14.85,21.21
0306507007,Elche/Elx,Alicante,1839,15750,18.8,NA,NA,NA,16.99,17.75,7.929515418502203,11.96,30.459999999999997,14.85,21.21
0306507008,Elche/Elx,Alicante,2348,17150,18.5,NA,NA,NA,16.580000000000002,14.9,9.469696969696969,7.84,31.380000000000003,16.27,19.12
0306507008,Elche/Elx,Alicante,2348,17150,18.5,NA,NA,NA,16.580000000000002,14.9,9.469696969696969,7.84,31.380000000000003,16.27,19.12
0306507009,Elche/Elx,Alicante,1301,19950,12.2,NA,NA,NA,20.99,14.24,NA,3.54,34.92,12.839999999999998,25.83
0306507010,Elche/Elx,Alicante,1671,14350,23.7,NA,NA,4.09657526767395,9.56,17.14,10.7981220657277,4.97,23.369999999999997,25.49,10.65
0306507010,Elche/Elx,Alicante,1671,14350,23.7,NA,NA,4.09657526767395,9.56,17.14,10.328638497652582,4.97,23.369999999999997,25.49,10.65
0306507011,Elche/Elx,Alicante,2108,13650,26.2,NA,NA,4.18333333333333,8.82,15.13,11.278195488721805,6.21,22.72,21.49,11.2
0306507011,Elche/Elx,Alicante,2108,13650,26.2,NA,NA,4.18333333333333,8.82,15.13,11.278195488721805,6.21,22.72,21.49,11.2
0306507012,Elche/Elx,Alicante,2055,13650,28.4,NA,NA,5.22781161084211,20.17,20,8.474576271186441,30.22,20,12.17,25.16
0306507012,Elche/Elx,Alicante,2055,13650,28.4,NA,NA,5.22781161084211,20.17,20,8.445945945945946,30.22,20,12.17,25.16
0306507013,Elche/Elx,Alicante,1613,13650,28.2,NA,NA,NA,19.44,18.87,8.374384236453203,21.33,16.98,11.66,25.480000000000004
0306507013,Elche/Elx,Alicante,1613,13650,28.2,NA,NA,NA,19.44,18.87,8.333333333333334,21.33,16.98,11.66,25.480000000000004
0306507014,Elche/Elx,Alicante,946,14350,25.2,NA,NA,NA,20.66,18.6,NA,7.19,17.97,13.53,26.74
0306507015,Elche/Elx,Alicante,1346,15050,24.2,NA,NA,NA,17.21,18.87,NA,7.359999999999999,21.72,12.78,21.69
0306507016,Elche/Elx,Alicante,1547,14350,23.5,NA,NA,4.41176470588235,12.39,18.56,9.278350515463918,12.02,22.78,15.45,14.09
